I.1.     Sen˜ales  sin  modulacio´n  intrapulso.;;;;;;;;;;;;;;;;;;;;
PSK;1;0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;
NM;0;0;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;
Tabla I.61: 2FSK, vs = 11 Msimb/s, ∆f  = 5.5 MHz, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SNR (dB);-8;-6;-4;;;-2;;;0;;;2;;;4;;;6;;;8;;;10;;;;
LFM;0;0;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;
FM;82;98;100;;;100;;;100;;;100;;;100;;;100;;;100;;;100;;;;
PSK;18;2;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;
NM;0;0;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;;
Tabla I.62: 2FSK, vs = 11 Msimb/s, ∆f  = 11 MHz, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;;;;;;;;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;61;0;0;0;0;0;0;0;0;0;
FM;36;100;100;100;100;100;100;100;100;100;
PSK;3;0;0;0;0;0;0;0;0;0;
NM;0;0;0;0;0;0;0;0;0;0;
Tabla I.63: 2FSK, vs = 3 Msimb/s, ∆f  = 1.5 MHz, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;15;0;0;0;0;0;0;0;0;0;
FM;83;100;100;100;100;100;100;100;100;100;
PSK;2;0;0;0;0;0;0;0;0;0;
NM;0;0;0;0;0;0;0;0;0;0;
Tabla I.64: 2FSK, vs = 3 Msimb/s, ∆f  = 3 MHz, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;53;19;0;0;0;0;0;0;0;0;
FM;3;81;100;100;100;100;100;100;100;100;
PSK;9;0;0;0;0;0;0;0;0;0;
NM;35;0;0;0;0;0;0;0;0;0;
Tabla I.65: 2FSK, vs = 1 Msimb/s, ∆f  = 0.5 MHz, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;;4;;6;;8;;10;
LFM;55;0;0;0;0;0;;0;;0;;0;;0;
FM;14;99;100;100;100;100;;100;;100;;100;;100;
PSK;17;1;0;0;0;0;;0;;0;;0;;0;
NM;14;0;0;0;0;0;;0;;0;;0;;0;
Tabla I.66: 2FSK, vs = 1 Msimb/s, ∆f  = 1 MHz, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;2;4;6;8;;10;;;;
LFM;0;0;0;0;0;0;0;0;0;;0;;;;
FM;37;33;37;40;28;50;39;41;45;;42;;;;
PSK;63;67;63;60;72;50;61;59;55;;58;;;;
NM;0;0;0;0;0;0;0;0;0;;0;;;;
Tabla I.67: 4FSK, vs = 11 Msimb/s, ∆f  = 11 MHz, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;2;4;6;8;;10;;;;
LFM;0;0;0;0;0;0;0;0;0;;0;;;;
FM;51;62;72;79;89;86;79;83;87;;81;;;;
PSK;49;38;28;21;11;14;21;17;13;;19;;;;
NM;0;0;0;0;0;0;0;0;0;;0;;;;
Tabla I.68: 4FSK,vs = 11 Msimb/s, ∆f  = 5.5 MHz, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;44;38;44;40;46;60;60;63;53;66;
PSK;56;62;56;60;54;40;40;37;47;34;
NM;0;0;0;0;0;0;0;0;0;0;
Tabla I.69: 4FSK, vs = 9 Msimb/s, ∆f  = 9 MHz, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;64;66;78;86;83;92;91;91;87;90;
PSK;36;34;22;14;17;8;9;9;13;10;
NM;0;0;0;0;0;0;0;0;0;0;
Tabla I.70: 4FSK, vs = 9 Msimb/s, ∆f  = 4.5 MHz, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;40;60;73;83;78;85;89;90;90;91;
PSK;60;40;27;17;22;15;11;10;10;9;
NM;0;0;0;0;0;0;0;0;0;0;
Tabla I.71: 4FSK, vs = 7 Msimb/s, ∆f  = 7 MHz, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;;0;;;2;;;4;;6;;;8;;;10;;;
LFM;0;0;0;0;;0;;;0;;;0;;0;;;0;;;0;;;
FM;82;94;98;99;;100;;;100;;;99;;100;;;100;;;100;;;
PSK;18;6;2;1;;0;;;0;;;1;;0;;;0;;;0;;;
NM;0;0;0;0;;0;;;0;;;0;;0;;;0;;;0;;;
Tabla I.72: 4FSK, vs = 7 Msimb/s, ∆f  = 3.5 MHz, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;;;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;;0;;2;;;4;;6;;8;;;10;;;;;
LFM;1;0;0;0;;0;;0;;;0;;0;;0;;;0;;;;;
FM;76;83;81;92;;91;;91;;;90;;94;;90;;;95;;;;;
PSK;23;17;19;8;;9;;9;;;10;;6;;10;;;5;;;;;
NM;0;0;0;0;;0;;0;;;0;;0;;0;;;0;;;;;
Tabla I.73: 4FSK, vs = 5 Msimb/s, ∆f  = 5 MHz. NB  = 256 muestras.;;;;;;;;;;;;;;;;;;;;;;;
SNR (dB);-8;-6;-4;;-2;;0;;;2;;;4;;;6;;;8;;10;;
LFM;3;0;0;;0;;0;;;0;;;0;;;0;;;0;;0;;
FM;96;98;100;;100;;100;;;100;;;100;;;100;;;100;;100;;
PSK;1;2;0;;0;;0;;;0;;;0;;;0;;;0;;0;;
NM;0;0;0;;0;;0;;;0;;;0;;;0;;;0;;0;;
Tabla I.74: 4FSK,vs = 5 Msimb/s, ∆f  = 2.5 MHz, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;;;;;;;;;;;;;

SNR (dB);-8;-6;-4;;-2;;0;;;2;;;4;;6;;8;;;10;;;
LFM;8;0;0;;0;;0;;;0;;;0;;0;;0;;;0;;;
FM;91;97;100;;99;;100;;;100;;;100;;98;;100;;;100;;;
PSK;1;3;0;;1;;0;;;0;;;0;;2;;0;;;0;;;
NM;0;0;0;;0;;0;;;0;;;0;;0;;0;;;0;;;
Tabla I.75: 4FSK, vs = 3 Msimb/s, ∆f  = 3 MHz, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;;;;;;;;;;;;;
SNR (dB);-8;-6;-4;;-2;;;0;;;2;;;4;;6;;8;;;10;;
LFM;54;17;0;;0;;;0;;;0;;;0;;0;;0;;;0;;
FM;43;83;100;;100;;;100;;;100;;;100;;100;;100;;;100;;
PSK;3;0;0;;0;;;0;;;0;;;0;;0;;0;;;0;;
NM;0;0;0;;0;;;0;;;0;;;0;;0;;0;;;0;;
Tabla I.76: 4FSK, vs = 3 Msimb/s, ∆f  = 1.5 MHz, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;;;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;;0;;;2;;;4;;6;8;;10;;;;;;
LFM;0;0;0;0;;0;;;0;;;0;;0;0;;0;;;;;;
FM;73;60;60;68;;66;;;72;;;66;;69;72;;65;;;;;;
PSK;27;40;40;32;;34;;;28;;;34;;31;28;;35;;;;;;
NM;0;0;0;0;;0;;;0;;;0;;0;0;;0;;;;;;
Tabla I.77: 8FSK, vs = 5 Msimb/s, ∆f  = 5 MHz, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;;;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;;4;;6;;8;;10;;;
LFM;0;0;0;0;0;0;;0;;0;;0;;0;;;
FM;89;79;76;83;79;85;;83;;80;;75;;83;;;
PSK;11;21;24;17;21;15;;17;;20;;25;;17;;;
NM;0;0;0;0;0;0;;0;;0;;0;;0;;;
Tabla I.78: 8FSK,vs = 5 Msimb/s, ∆f  = 2.5 MHz, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;2;;4;;6;;8;;10;;;
LFM;2;0;0;0;0;0;;0;;0;;0;;0;;;
FM;86;80;65;63;65;71;;76;;63;;71;;71;;;
PSK;12;20;35;37;35;29;;24;;37;;29;;29;;;
NM;0;0;0;0;0;0;;0;;0;;0;;0;;;
Tabla I.79: 8FSK, vs = 3 Msimb/s, ∆f  = 3 MHz, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;;2;;4;;6;;8;;10;;
LFM;12;7;0;0;0;;0;;0;;0;;0;;0;;
FM;80;91;98;99;100;;98;;100;;99;;100;;99;;
PSK;8;2;2;1;0;;2;;0;;1;;0;;1;;
NM;0;0;0;0;0;;0;;0;;0;;0;;0;;
Tabla I.80: 8FSK,vs = 3 Msimb/s, ∆f  = 1.5 MHz, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;;6;;8;;10;;;
LFM;69;8;0;0;0;0;0;;0;;0;;0;;;
FM;15;88;100;100;100;98;100;;100;;100;;99;;;
PSK;9;4;0;0;0;2;0;;0;;0;;1;;;
NM;7;0;0;0;0;0;0;;0;;0;;0;;;
Tabla I.81: 8FSK, vs = 1 Msimb/s, ∆f  = 1 MHz, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;2;;4;;6;;8;;10;;
LFM;78;18;0;0;0;0;;0;;0;;0;;0;;
FM;2;80;100;100;100;100;;100;;100;;100;;100;;
PSK;8;0;0;0;0;0;;0;;0;;0;;0;;
NM;12;2;0;0;0;0;;0;;0;;0;;0;;
Tabla I.82: 8FSK,vs = 1 Msimb/s, ∆f  = 0.5 MHz, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;;;;;;

I.6.     Sen˜ales  con  codificacio´n  Costas.;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;1;0;0;0;0;0;0;0;0;0;
FM;19;65;84;95;96;99;100;100;100;100;
PSK;14;25;14;5;4;1;0;0;0;0;
NM;66;10;2;0;0;0;0;0;0;0;
Tabla I.83: Costas 4, vs = 4 Msimb/s, ∆f  = 2 MHz. NB  = 32 muestras.;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;24;63;79;91;99;99;100;100;100;100;
PSK;15;30;20;9;1;1;0;0;0;0;
NM;61;7;1;0;0;0;0;0;0;0;
Tabla I.84: Costas 4, vs = 4 Msimb/s, ∆f  = 4 MHz. NB  = 32 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;;0;;2;;;4;;6;8;;10;;;;;
LFM;24;45;97;100;;100;;99;;;97;;90;32;;18;;;;;
FM;0;3;1;0;;0;;1;;;3;;10;68;;82;;;;;
PSK;0;1;0;0;;0;;0;;;0;;0;0;;0;;;;;
NM;76;51;2;0;;0;;0;;;0;;0;0;;0;;;;;
Tabla I.85: Costas 4, vs = 2 Msimb/s, ∆f  = 1 MHz. NB  = 64 muestras.;;;;;;;;;;;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;;2;;4;;;6;;8;;;10;;;;
LFM;51;97;63;57;25;;2;;0;;;0;;0;;;0;;;;
FM;9;3;37;43;75;;98;;100;;;100;;100;;;100;;;;
PSK;3;0;0;0;0;;0;;0;;;0;;0;;;0;;;;
NM;37;0;0;0;0;;0;;0;;;0;;0;;;0;;;;
Tabla I.86: Costas 4, vs = 2 Msimb/s, ∆f  = 2 MHz. NB  = 64 muestras.;;;;;;;;;;;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;;2;;;4;;;6;;8;;;10;;;
LFM;0;0;0;0;0;;0;;;0;;;0;;0;;;0;;;
FM;19;55;79;95;98;;100;;;100;;;100;;100;;;100;;;
PSK;11;34;21;5;2;;0;;;0;;;0;;0;;;0;;;
NM;70;11;0;0;0;;0;;;0;;;0;;0;;;0;;;
Tabla I.87: Costas 6, vs = 6 Msimb/s, ∆f  = 3 MHz. NB  = 32 muestras.;;;;;;;;;;;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;;2;;;4;;;6;;;8;;;10;;;;;
LFM;0;0;0;0;0;;0;;;0;;;0;;;0;;;0;;;;;
FM;23;70;94;91;96;;99;;;98;;;100;;;100;;;100;;;;;
PSK;7;11;5;8;4;;1;;;2;;;0;;;0;;;0;;;;;
NM;70;19;1;1;0;;0;;;0;;;0;;;0;;;0;;;;;
Tabla I.88: Costas 6, vs = 6 Msimb/s, ∆f  = 6 MHz.NB  = 32 muestras.;;;;;;;;;;;;;;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;;0;;;2;;;4;;;6;;;8;;;10;;;
LFM;1;0;0;0;;0;;;0;;;0;;;0;;;0;;;0;;;
FM;59;98;99;100;;100;;;100;;;100;;;100;;;100;;;100;;;
PSK;11;2;1;0;;0;;;0;;;0;;;0;;;0;;;0;;;
NM;29;0;0;0;;0;;;0;;;0;;;0;;;0;;;0;;;
Tabla I.89: Costas 6, vs = 3 Msimb/s, ∆f  = 1.5 MHz. NB  = 64 muestras.;;;;;;;;;;;;;;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;;;2;;;4;;;6;;;8;;;10;;;;
LFM;0;0;0;0;0;;;0;;;0;;;0;;;0;;;0;;;;
FM;53;93;95;98;100;;;100;;;100;;;100;;;100;;;100;;;;
PSK;16;6;5;2;0;;;0;;;0;;;0;;;0;;;0;;;;
NM;31;1;0;0;0;;;0;;;0;;;0;;;0;;;0;;;;
Tabla I.90: Costas 6, vs = 3 Msimb/s, ∆f  = 3 MHz. NB  = 64 muestras.;;;;;;;;;;;;;;;;;;;;;;;;

SNR (dB);-8;-6;;-4;;-2;;0;;2;;4;;6;;8;;;10;;;;;
LFM;0;0;;0;;0;;0;;0;;0;;0;;0;;;0;;;;;
FM;6;31;;40;;48;;54;;66;;61;;76;;84;;;86;;;;;
PSK;14;49;;58;;52;;45;;34;;39;;24;;16;;;14;;;;;
NM;80;20;;2;;0;;1;;0;;0;;0;;0;;;0;;;;;
Tabla I.91: Costas 10, vs = 10 Msimb/s, ∆f  = 5 MHz. NB  = 32 muestras.;;;;;;;;;;;;;;;;;;;;;;;;
SNR (dB);-8;;-6;;-4;;-2;;0;;2;;;4;;;6;;;8;;10;;
LFM;0;;0;;0;;0;;0;;0;;;0;;;0;;;0;;0;;
FM;0;;1;;0;;0;;0;;0;;;0;;;0;;;0;;0;;
PSK;0;;2;;1;;0;;0;;0;;;0;;;0;;;0;;0;;
NM;100;;97;;99;;100;;100;;100;;;100;;;100;;;100;;100;;
Tabla I.92: Costas 10, vs = 10 Msimb/s, ∆f  = 10 MHz. NB  = 32 muestras.;;;;;;;;;;;;;;;;;;;;;;;;
SNR (dB);-8;-6;;-4;;-2;;0;;2;;;4;;6;;;8;;;10;;;
LFM;0;0;;0;;0;;0;;0;;;0;;0;;;0;;;0;;;
FM;14;61;;82;;95;;99;;100;;;100;;100;;;100;;;100;;;
PSK;12;26;;18;;4;;1;;0;;;0;;0;;;0;;;0;;;
NM;74;13;;0;;1;;0;;0;;;0;;0;;;0;;;0;;;
Tabla I.93: Costas 10, vs = 8 Msimb/s, ∆f  = 4 MHz. NB  = 32 muestras.;;;;;;;;;;;;;;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;;4;;6;;8;10;;;
LFM;0;0;0;0;0;0;;0;;0;;0;0;;;
FM;3;17;28;42;57;56;;64;;62;;67;69;;;
PSK;4;12;15;19;11;12;;6;;8;;2;5;;;
NM;93;71;57;39;32;32;;30;;30;;31;26;;;
Tabla I.94: Costas 10, vs = 8 Msimb/s, ∆f  = 8 MHz. NB  = 32 muestras.;;;;;;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;;2;;4;;6;;8;;10;
LFM;0;0;0;0;0;;0;;0;;0;;0;;0;
FM;47;74;95;96;100;;100;;100;;100;;100;;100;
PSK;21;26;5;4;0;;0;;0;;0;;0;;0;
NM;32;0;0;0;0;;0;;0;;0;;0;;0;
Tabla I.95: Costas 10, vs = 5 Msimb/s, ∆f  = 2.5 MHz. NB  = 64 muestras.;;;;;;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;;2;;4;;6;;8;;10;
LFM;0;0;0;0;0;;0;;0;;0;;0;;0;
FM;40;86;99;99;100;;100;;100;;100;;100;;100;
PSK;21;13;1;1;0;;0;;0;;0;;0;;0;
NM;39;1;0;0;0;;0;;0;;0;;0;;0;
Tabla I.96: Costas 10, vs = 5 Msimb/s, ∆f  = 5 MHz. NB  = 64 muestras.;;;;;;;;;;;;;;;;
I.7.     Sen˜ales  con  modulacio´n  2PSK.;;;;;;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;8;0;0;0;0;0;0;0;0;0;
PSK;61;100;100;100;100;100;100;100;100;100;
NM;31;0;0;0;0;0;0;0;0;0;
2PSK;20;2;0;0;2;2;3;6;2;1;
4PSK;14;3;0;0;0;0;0;1;0;1;
MPSK;27;95;100;100;98;98;97;93;98;98;
Tabla I.97: 2PSK,vs = 25 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;


SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;8;0;0;0;0;0;0;0;0;0;
PSK;79;100;100;100;100;100;100;100;100;100;
NM;13;0;0;0;0;0;0;0;0;0;
2PSK;34;10;2;1;4;5;2;3;4;2;
4PSK;12;2;0;0;0;0;0;0;0;0;
MPSK;33;88;98;99;96;95;98;97;96;98;
Tabla I.98: 2PSK, vs = 20 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;9;0;0;0;0;0;0;0;0;0;
PSK;75;100;100;100;100;100;100;100;100;100;
NM;16;0;0;0;0;0;0;0;0;0;
2PSK;44;29;7;7;11;23;20;29;28;22;
4PSK;10;0;0;0;0;0;0;0;0;0;
MPSK;21;71;93;93;89;77;80;71;72;78;
Tabla I.99: 2PSK, vs = 17 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;0;0;0;0;0;0;0;0;0;0;
PSK;97;100;100;100;100;100;100;100;100;100;
NM;3;0;0;0;0;0;0;0;0;0;
2PSK;90;86;79;77;76;78;76;79;85;82;
4PSK;0;0;0;0;0;0;0;0;0;0;
MPSK;7;14;21;23;24;22;24;21;15;18;
Tabla I.100: 2PSK,vs = 11 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;1;0;0;0;0;0;0;0;0;0;
PSK;98;100;100;100;100;100;100;100;100;100;
NM;1;0;0;0;0;0;0;0;0;0;
2PSK;89;89;86;79;86;92;90;90;92;93;
4PSK;2;0;0;0;0;0;0;0;0;0;
MPSK;7;11;14;21;14;8;10;10;8;7;
Tabla I.101: 2PSK, vs = 10 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;

SNR (dB);-8;;-6;;-4;;-2;;0;;2;;4;;6;;8;;10;;
LFM;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;
FM;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;
PSK;100;;100;;100;;100;;100;;100;;100;;100;;100;;100;;
NM;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;
2PSK;99;;97;;94;;93;;93;;93;;95;;95;;96;;98;;
4PSK;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;
MPSK;1;;3;;6;;7;;7;;7;;5;;5;;4;;2;;
Tabla I.102: 2PSK, vs = 9 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;;;;;;;;;;;
SNR (dB);-8;-6;;-4;;-2;;0;;2;;4;;6;;8;;10;;;
LFM;0;0;;0;;0;;0;;0;;0;;0;;0;;0;;;
FM;1;0;;0;;0;;0;;0;;0;;0;;0;;0;;;
PSK;99;100;;100;;100;;100;;100;;100;;100;;100;;100;;;
NM;0;0;;0;;0;;0;;0;;0;;0;;0;;0;;;
2PSK;99;100;;99;;100;;100;;100;;100;;99;;100;;100;;;
4PSK;0;0;;0;;0;;0;;0;;0;;0;;0;;0;;;
MPSK;0;0;;1;;0;;0;;0;;0;;1;;0;;0;;;
Tabla I.103: 2PSK, vs = 7 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;0;0;0;0;0;0;0;0;0;0;
PSK;100;100;100;100;100;100;100;100;100;100;
NM;0;0;0;0;0;0;0;0;0;0;
2PSK;100;100;100;100;100;100;100;100;100;100;
4PSK;0;0;0;0;0;0;0;0;0;0;
MPSK;0;0;0;0;0;0;0;0;0;0;
Tabla I.104: 2PSK, vs = 5 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;0;0;0;0;0;0;0;0;0;0;
PSK;100;100;100;100;100;100;100;100;100;100;
NM;0;0;0;0;0;0;0;0;0;0;
2PSK;100;100;100;100;100;100;100;100;100;100;
4PSK;0;0;0;0;0;0;0;0;0;0;
MPSK;0;0;0;0;0;0;0;0;0;0;
Tabla I.105: 2PSK, vs = 3 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;6;0;0;0;0;0;0;0;0;0;
FM;0;0;0;0;0;0;0;0;0;0;
PSK;90;100;100;100;100;100;100;100;100;100;
NM;4;0;0;0;0;0;0;0;0;0;
2PSK;90;100;100;100;100;100;100;100;100;100;
4PSK;0;0;0;0;0;0;0;0;0;0;
MPSK;0;0;0;0;0;0;0;0;0;0;
Tabla I.106: 2PSK, vs = 1 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;


I.8.     Sen˜ales  con  modulacio´n  4PSK.;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;12;0;0;0;0;0;0;0;0;0;
PSK;76;100;100;100;100;100;100;100;100;100;
NM;12;0;0;0;0;0;0;0;0;0;
2PSK;8;0;0;0;0;0;0;0;0;0;
4PSK;29;1;0;0;0;0;0;0;0;0;
MPSK;39;99;100;100;100;100;100;100;100;100;
Tabla I.107: 4PSK,vs = 25 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;17;0;0;0;0;0;0;0;0;0;
PSK;78;100;100;100;100;100;100;100;100;100;
NM;5;0;0;0;0;0;0;0;0;0;
2PSK;5;0;0;0;0;0;0;0;0;0;
4PSK;15;0;0;0;0;0;0;0;0;0;
MPSK;58;100;100;100;100;100;100;100;100;100;
Tabla I.108: 4PSK, vs = 20 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;19;0;0;0;0;0;0;0;0;0;
PSK;78;100;100;100;100;100;100;100;100;100;
NM;3;0;0;0;0;0;0;0;0;0;
2PSK;8;0;0;0;0;0;0;0;0;0;
4PSK;18;0;0;0;0;0;0;0;0;0;
MPSK;52;100;100;100;100;100;100;100;100;100;
Tabla I.109: 4PSK, vs = 17 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;1;0;0;0;0;0;0;0;0;0;
FM;9;0;0;0;0;0;0;0;0;0;
PSK;90;100;100;100;100;100;100;100;100;100;
NM;0;0;0;0;0;0;0;0;0;0;
2PSK;3;0;0;0;0;0;0;0;0;0;
4PSK;28;3;2;3;6;8;12;10;11;9;
MPSK;59;97;98;97;94;92;88;90;89;91;
Tabla I.110: 4PSK,vs = 11 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;0;0;0;0;0;0;0;0;0;0;
FM;8;0;0;0;0;0;0;0;0;0;
PSK;92;100;100;100;100;100;100;100;100;100;
NM;0;0;0;0;0;0;0;0;0;0;
2PSK;0;0;0;0;0;0;0;0;0;0;
4PSK;41;15;24;34;34;44;36;45;48;52;
MPSK;51;85;76;66;66;56;64;55;52;48;
Tabla I.111: 4PSK, vs = 9 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;3;0;0;0;0;0;0;0;0;0;
FM;3;0;0;0;0;0;0;0;0;0;
PSK;94;100;100;100;100;100;100;100;100;100;
NM;0;0;0;0;0;0;0;0;0;0;
2PSK;6;0;0;0;0;0;0;0;0;0;
4PSK;47;34;60;54;70;82;80;83;93;94;
MPSK;41;66;40;46;30;18;20;17;7;6;
Tabla I.112: 4PSK, vs = 7 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;
SNR (dB);-8;-6;-4;-2;0;2;4;6;8;10;
LFM;1;0;0;0;0;0;0;0;0;0;
FM;5;0;0;0;0;0;0;0;0;0;
PSK;94;100;100;100;100;100;100;100;100;100;
NM;0;0;0;0;0;0;0;0;0;0;
2PSK;5;0;0;0;0;0;0;0;0;0;
4PSK;66;69;70;91;93;95;100;99;99;100;
MPSK;23;31;30;9;7;5;0;1;1;0;
Tabla I.113: 4PSK, vs = 5 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;

SNR (dB);-8;-6;;-4;;-2;;0;;2;;4;;6;;8;;10;;
LFM;14;0;;0;;0;;0;;0;;0;;0;;0;;0;;
FM;2;0;;0;;0;;0;;0;;0;;0;;0;;0;;
PSK;84;100;;100;;100;;100;;100;;100;;100;;100;;100;;
NM;0;0;;0;;0;;0;;0;;0;;0;;0;;0;;
2PSK;19;0;;0;;0;;0;;0;;0;;0;;0;;0;;
4PSK;57;85;;96;;99;;100;;100;;100;;100;;100;;100;;
MPSK;8;15;;4;;1;;0;;0;;0;;0;;0;;0;;
Tabla I.114: 4PSK, vs = 3 Msimb/s, PW  = 20 µs. NB  = 256 muestras.;;;;;;;;;;;;;;;;;;;;
SNR (dB);-8;-6;-4;;-2;;0;;2;;4;;6;;8;;10;;;
